label,lm0_x,lm0_y,lm0_z,lm1_x,lm1_y,lm1_z,lm2_x,lm2_y,lm2_z,lm3_x,lm3_y,lm3_z,lm4_x,lm4_y,lm4_z,lm5_x,lm5_y,lm5_z,lm6_x,lm6_y,lm6_z,lm7_x,lm7_y,lm7_z,lm8_x,lm8_y,lm8_z,lm9_x,lm9_y,lm9_z,lm10_x,lm10_y,lm10_z,lm11_x,lm11_y,lm11_z,lm12_x,lm12_y,lm12_z,lm13_x,lm13_y,lm13_z,lm14_x,lm14_y,lm14_z,lm15_x,lm15_y,lm15_z,lm16_x,lm16_y,lm16_z,lm17_x,lm17_y,lm17_z,lm18_x,lm18_y,lm18_z,lm19_x,lm19_y,lm19_z,lm20_x,lm20_y,lm20_z,source_type,source_file
F,0.0,0.0,0.0,0.1526419967412948,-0.0876670032739639,-0.0636819973587989,0.287784993648529,-0.2719039916992187,-0.0903099998831749,0.3388510048389435,-0.4481540024280548,-0.121287003159523,0.2455960065126419,-0.5521249771118164,-0.1486960053443908,0.164463996887207,-0.5048930048942566,-0.0046910000964999,0.1676529943943023,-0.6951599717140198,-0.0864420011639595,0.1799039989709854,-0.6913480162620544,-0.1514749974012375,0.1781020015478134,-0.6187059879302979,-0.1808869987726211,0.0540830008685588,-0.5232059955596924,-0.0129389995709061,0.0445800013840198,-0.7481150031089783,-0.0478530004620552,0.0386799983680248,-0.8856080174446106,-0.0835189968347549,0.0382249988615512,-1.0,-0.1084510013461113,-0.0394079983234405,-0.4931469857692718,-0.0399390012025833,-0.0519279986619949,-0.6962159872055054,-0.0767979994416236,-0.0535769984126091,-0.8333539962768555,-0.1003649979829788,-0.0531600005924701,-0.9450330138206482,-0.1158730015158653,-0.1392499953508377,-0.4282619953155517,-0.0770680010318756,-0.1500869989395141,-0.5759350061416626,-0.1075560003519058,-0.1545159965753555,-0.6825850009918213,-0.1172809973359108,-0.1511539965867996,-0.7845550179481506,-0.1223670020699501,alfabeti_norm,datasets/processed/backups/csv_snapshot_20260429-023058/data_csv/alfabeti_keypoints.csv
F,0.0,0.0,0.0,0.3959510028362274,0.092398002743721,-0.2521910071372986,0.7268450260162354,0.2787370085716247,-0.4998289942741394,0.8797619938850403,0.6169869899749756,-0.7440410256385803,0.958952009677887,1.0,-0.9985020160675048,0.4817070066928863,-0.5505149960517883,-0.3499889969825744,0.2956719994544983,-0.1614599972963333,-0.6356379985809326,0.2845579981803894,0.1920920014381408,-0.8616700172424316,0.3751890063285827,0.4229800105094909,-0.9843670129776,0.0889320001006126,-0.5876500010490417,-0.3500919938087463,-0.0156449992209672,-0.1551399976015091,-0.5860059857368469,0.0178590007126331,0.2407329976558685,-0.7094200253486633,0.0978669971227645,0.4931969940662384,-0.767973005771637,-0.2408600002527237,-0.5463600158691406,-0.3705120086669922,-0.3116270005702972,-0.1048090010881424,-0.5803840160369873,-0.2309650033712387,0.2619940042495727,-0.5932949781417847,-0.1341030001640319,0.4845350086688995,-0.5503349900245667,-0.4785569906234741,-0.4706220030784607,-0.4155479967594147,-0.5485489964485168,-0.2288960069417953,-0.4960319995880127,-0.5150830149650574,0.0188500005751848,-0.4153139889240265,-0.455594003200531,0.1811089962720871,-0.3247340023517608,alfabeti_norm,datasets/processed/backups/csv_snapshot_20260429-023058/data_csv/alfabeti_keypoints.csv
F,0.0,0.0,0.0,0.459989994764328,-0.0212760008871555,-0.3111479878425598,0.7917400002479553,-0.1149680018424987,-0.5098689794540405,0.790930986404419,-0.1014240011572837,-0.6863200068473816,0.6174060106277466,0.0081409998238086,-0.8482620120048523,0.6235089898109436,-0.9371950030326844,-0.2994560003280639,0.1216960027813911,-0.5848240256309509,-0.6348879933357239,0.0429139994084835,-0.2688109874725342,-0.8771250247955322,0.1902440041303634,-0.1453929990530014,-1.0,0.1826100051403045,-0.9812880158424376,-0.2672480046749115,-0.2750259935855865,-0.5672540068626404,-0.5703790187835693,-0.224588006734848,-0.1737730056047439,-0.6858010292053223,-0.0394390001893043,-0.0324460007250309,-0.7145429849624634,-0.2067019939422607,-0.94861102104187,-0.2748199999332428,-0.5672309994697571,-0.5637279748916626,-0.559266984462738,-0.443248987197876,-0.1836329996585846,-0.542382001876831,-0.2322520017623901,-0.0539930015802383,-0.45864999294281,-0.5178359746932983,-0.8890889883041382,-0.3138110041618347,-0.7627140283584595,-0.7127739787101746,-0.4469470083713531,-0.7017480134963989,-0.4148220121860504,-0.3607229888439178,-0.5533180236816406,-0.2786949872970581,-0.2445089966058731,alfabeti_norm,datasets/processed/backups/csv_snapshot_20260429-023058/data_csv/alfabeti_keypoints.csv
F,0.0,0.0,0.0,0.1452880054712295,-0.1220040023326873,-0.0721300020813942,0.2549270093441009,-0.3410030007362366,-0.0826589986681938,0.3043760061264038,-0.5273810029029846,-0.0960209965705871,0.2161619961261749,-0.6354179978370667,-0.1012120023369789,0.1596930027008056,-0.5174810290336609,0.0536930002272129,0.1757919937372207,-0.6985359787940979,0.0047439998015761,0.1668190062046051,-0.6988610029220581,-0.0448919981718063,0.1464850008487701,-0.6499260067939758,-0.0658140033483505,0.0555760003626346,-0.5388230085372925,0.0645459964871406,0.0487769991159439,-0.7491289973258972,0.0646139979362487,0.0337920002639293,-0.8846880197525024,0.0459990017116069,0.0190779995173215,-1.0,0.0339539982378482,-0.0331300012767314,-0.5132219791412354,0.0523759983479976,-0.0477260015904903,-0.7001579999923706,0.0455190017819404,-0.048259999603033,-0.823951005935669,0.0364440008997917,-0.0530170015990734,-0.9264960289001464,0.0316840000450611,-0.1192649975419044,-0.4553579986095428,0.0270499996840953,-0.1316249966621399,-0.5861809849739075,0.0213459990918636,-0.1356689929962158,-0.6853860020637512,0.0247210003435611,-0.1334919929504394,-0.7797279953956604,0.0303320009261369,alfabeti_norm,datasets/processed/backups/csv_snapshot_20260429-023058/data_csv/alfabeti_keypoints.csv
F,0.0,0.0,0.0,0.1418550014495849,-0.1222139969468116,-0.070372998714447,0.2492379993200302,-0.3411459922790527,-0.0775540024042129,0.2957339882850647,-0.529964029788971,-0.0865669995546341,0.2093210071325302,-0.6397389769554138,-0.0875250026583671,0.1581519991159439,-0.5168309807777405,0.0548299998044967,0.1744170039892196,-0.7008050084114075,0.0104900002479553,0.1634909957647323,-0.7029330134391785,-0.0382359996438026,0.1431789994239807,-0.6604340076446533,-0.0612390004098415,0.0546660013496875,-0.5386199951171875,0.0648270025849342,0.0444540008902549,-0.748445987701416,0.0640890002250671,0.0282550007104873,-0.8850569725036621,0.0392590016126632,0.011477000080049,-1.0,0.0207679998129606,-0.0361369997262954,-0.5130969882011414,0.0529580004513263,-0.0508860014379024,-0.7002540230751038,0.0448619984090328,-0.0524029992520809,-0.824292004108429,0.0287800002843141,-0.0567959994077682,-0.9283819794654846,0.0173710007220506,-0.1244259998202323,-0.4544180035591125,0.0286599993705749,-0.1411859989166259,-0.5843219757080078,0.0216000005602836,-0.1469749957323074,-0.6817640066146851,0.0215429998934268,-0.1453509926795959,-0.7756739854812622,0.0231250002980232,alfabeti_norm,datasets/processed/backups/csv_snapshot_20260429-023058/data_csv/alfabeti_keypoints.csv
F,0.0,0.0,0.0,0.1522279977798462,-0.133884996175766,-0.0622139982879161,0.2560229897499084,-0.3558160066604614,-0.0669189989566803,0.2955850064754486,-0.5417270064353943,-0.0756269991397857,0.2033340036869049,-0.6438480019569397,-0.0778279975056648,0.147936001420021,-0.5277690291404724,0.060199998319149,0.1604350060224533,-0.7068679928779602,0.0122090000659227,0.1538680046796798,-0.7129349708557129,-0.0415569990873336,0.1372399926185608,-0.6752640008926392,-0.0690179988741874,0.0436890013515949,-0.5478879809379578,0.0640230029821395,0.0307969991117715,-0.7540150284767151,0.0575469993054866,0.0113740004599094,-0.8876399993896484,0.0266960002481937,-0.0099250003695487,-1.0,0.0034449999220669,-0.0472449995577335,-0.5203269720077515,0.0467449985444545,-0.06648900359869,-0.705731987953186,0.0332470014691352,-0.0731149986386299,-0.8278560042381287,0.0139870001003146,-0.0826189965009689,-0.9296330213546752,0.000791999977082,-0.1372630000114441,-0.4583550095558166,0.0179309993982315,-0.1536920070648193,-0.5902940034866333,0.0071560000069439,-0.1601050049066543,-0.6882889866828918,0.0055959997698664,-0.1607030034065246,-0.7819709777832031,0.0059890002012252,alfabeti_norm,datasets/processed/backups/csv_snapshot_20260429-023058/data_csv/alfabeti_keypoints.csv
F,0.0,0.0,0.0,0.1356900036334991,-0.1288139969110489,-0.0816249996423721,0.2397419959306717,-0.3451200127601623,-0.0914610028266906,0.2749170064926147,-0.5371140241622925,-0.0994210019707679,0.1943240016698837,-0.6537759900093079,-0.097020998597145,0.1556539982557296,-0.5196520090103149,0.0572380013763904,0.1674350053071975,-0.7119179964065552,0.02025399915874,0.1642059981822967,-0.7059249877929688,-0.0227799993008375,0.1565009951591491,-0.6572890281677246,-0.0406880006194114,0.0504969991743564,-0.5420849919319153,0.0785370022058487,0.0464509986340999,-0.7530149817466736,0.0888539999723434,0.0334069989621639,-0.8870409727096558,0.0701640024781227,0.0206840001046657,-1.0,0.056767001748085,-0.0404849983751773,-0.5195789933204651,0.0766220018267631,-0.0543610006570816,-0.7054280042648315,0.0798460021615028,-0.0558880008757114,-0.8272659778594971,0.0675050020217895,-0.0577430017292499,-0.928983986377716,0.0589869990944862,-0.1273490041494369,-0.4635170102119446,0.0611269995570182,-0.1413410007953643,-0.5938770174980164,0.0641229972243309,-0.1458500027656555,-0.6899240016937256,0.0678120031952858,-0.1431020051240921,-0.7809100151062012,0.0727780014276504,alfabeti_norm,datasets/processed/backups/csv_snapshot_20260429-023058/data_csv/alfabeti_keypoints.csv
F,0.0,0.0,0.0,0.1486530005931854,-0.1412959992885589,-0.0894569978117942,0.2493849992752075,-0.3580760061740875,-0.0961439982056617,0.283170998096466,-0.5495740175247192,-0.1012260019779205,0.2047829926013946,-0.6744509935379028,-0.0934019982814788,0.1561190038919448,-0.5226969718933105,0.0952000021934509,0.1641640067100525,-0.7189940214157104,0.066951997578144,0.1608259975910186,-0.707843005657196,0.0278639998286962,0.1518000066280365,-0.6449609994888306,0.016797000542283,0.052726998925209,-0.5392969846725464,0.127807006239891,0.0467629991471767,-0.7581869959831238,0.159973993897438,0.0377440005540847,-0.8912799954414368,0.1554500013589859,0.0296989995986223,-1.0,0.153667002916336,-0.0392550006508827,-0.5176939964294434,0.1321620047092437,-0.0500879995524883,-0.7083320021629333,0.1547189950942993,-0.0491279996931552,-0.8301309943199158,0.1595460027456283,-0.0473380014300346,-0.929727017879486,0.1646389961242675,-0.1275549978017807,-0.466044008731842,0.1202820017933845,-0.1357160061597824,-0.6004229784011841,0.1397109925746917,-0.1388549953699112,-0.6965169906616211,0.1570339947938919,-0.1354800015687942,-0.7859339714050293,0.1739249974489212,alfabeti_norm,datasets/processed/backups/csv_snapshot_20260429-023058/data_csv/alfabeti_keypoints.csv
I,0.0,0.0,0.0,0.2467669993638992,-0.1124090030789375,-0.0815720036625862,0.4012379944324493,-0.424576997756958,-0.0883160009980201,0.3171910047531128,-0.6774029731750488,-0.0954549983143806,0.1100070029497146,-0.7027580142021179,-0.0827929973602294,0.2484920024871826,-0.6547480225563049,0.0051489998586475,0.1978870034217834,-0.8649219870567322,-0.0789399966597557,0.2021169960498809,-0.6860269904136658,-0.1085050031542778,0.2233220040798187,-0.5637789964675903,-0.1086390018463134,0.0769900009036064,-0.6367120146751404,0.0014240000164136,0.0284870006144046,-0.8177819848060608,-0.1268990039825439,0.0691960006952285,-0.5739579796791077,-0.1640309989452362,0.099541001021862,-0.4478670060634613,-0.1486629992723465,-0.0854450017213821,-0.5979520082473755,-0.0232900008559227,-0.1345919966697693,-0.7608590126037598,-0.1543159931898117,-0.0645999982953071,-0.5287070274353027,-0.1681379973888397,-0.019973000511527,-0.3885569870471954,-0.1330039948225021,-0.2399249970912933,-0.5458459854125977,-0.0532190017402172,-0.2939670085906982,-0.7483710050582886,-0.1115539968013763,-0.3106020092964172,-0.8584499955177307,-0.1263269931077957,-0.3329190015792846,-1.0,-0.1233730018138885,alfabeti_norm,datasets/processed/backups/csv_snapshot_20260429-023058/data_csv/alfabeti_keypoints.csv
I,0.0,0.0,0.0,0.251455008983612,-0.1270390003919601,-0.0845500007271766,0.3993969857692718,-0.4318070113658905,-0.089939996600151,0.3149369955062866,-0.6809009909629822,-0.0954089984297752,0.1005709990859031,-0.6801270246505737,-0.0770099982619285,0.2862249910831451,-0.6553580164909363,0.02454200014472,0.2305860072374344,-0.8593559861183167,-0.0596950016915798,0.2138909995555877,-0.6803820133209229,-0.0918549969792366,0.2348819971084594,-0.5549700260162354,-0.0967260003089904,0.1121030002832412,-0.6427059769630432,0.0183329991996288,0.0521820001304149,-0.8271530270576477,-0.1186299994587898,0.0776420012116432,-0.5922060012817383,-0.1615909934043884,0.1188020035624504,-0.4717729985713959,-0.1481840014457702,-0.054331999272108,-0.606814980506897,-0.0123260002583265,-0.1104540005326271,-0.7656090259552002,-0.1578679978847503,-0.0482189990580081,-0.532135009765625,-0.1864479929208755,0.0030050000641494,-0.3890880048274994,-0.1571030020713806,-0.2089949995279312,-0.5511710047721863,-0.0487629994750022,-0.2544650137424469,-0.750665009021759,-0.1292649954557418,-0.276852011680603,-0.8608319759368896,-0.1636130064725875,-0.3048819899559021,-1.0,-0.1714970022439956,alfabeti_norm,datasets/processed/backups/csv_snapshot_20260429-023058/data_csv/alfabeti_keypoints.csv
I,0.0,0.0,0.0,0.250560998916626,-0.1291809976100921,-0.0688130035996437,0.3928639888763428,-0.4207899868488312,-0.0758109986782074,0.3164820075035095,-0.6658719778060913,-0.0884649977087974,0.1291230022907257,-0.7069969773292542,-0.0877190008759498,0.2329719960689544,-0.6479809880256653,0.0222929995507001,0.1878609955310821,-0.8584420084953308,-0.0674789994955062,0.1954469978809356,-0.7061070203781128,-0.1108720004558563,0.2123939990997314,-0.5696240067481995,-0.1186740025877952,0.0670420005917549,-0.6221950054168701,0.010321999900043,0.0271269995719194,-0.8089709877967834,-0.1340239942073822,0.0716909989714622,-0.5696430206298828,-0.1941619962453842,0.0985070019960403,-0.4066149890422821,-0.190078005194664,-0.0910189971327781,-0.5818939805030823,-0.0208870004862546,-0.1276299953460693,-0.7560989856719971,-0.1642979979515075,-0.054832998663187,-0.5396350026130676,-0.1988119930028915,-0.0085960002616047,-0.3855279982089996,-0.1729509979486465,-0.244714006781578,-0.5264880061149597,-0.0552919991314411,-0.2949120104312897,-0.7372750043869019,-0.1221759989857673,-0.305417001247406,-0.8609859943389893,-0.1475529968738556,-0.320374995470047,-1.0,-0.1500329971313476,alfabeti_norm,datasets/processed/backups/csv_snapshot_20260429-023058/data_csv/alfabeti_keypoints.csv
I,0.0,0.0,0.0,0.2659299969673157,-0.1138620004057884,-0.0793889984488487,0.4224289953708648,-0.4391239881515503,-0.080044999718666,0.3230589926242828,-0.6954460144042969,-0.0848070010542869,0.089308001101017,-0.6905270218849182,-0.069241002202034,0.2550249993801117,-0.6687179803848267,0.0364330001175403,0.199192002415657,-0.8795959949493408,-0.0558889992535114,0.202457994222641,-0.7027249932289124,-0.0935759991407394,0.2220319956541061,-0.5660830140113831,-0.0984269976615905,0.0756950005888938,-0.6468470096588135,0.0250189993530511,0.0278009995818138,-0.8341490030288696,-0.1299680024385452,0.0745399966835975,-0.5692710280418396,-0.1847700029611587,0.1098880022764206,-0.4166519939899444,-0.1712930053472519,-0.0975330024957656,-0.6043099761009216,-0.0109599996358156,-0.1384440064430236,-0.7732380032539368,-0.17501300573349,-0.0606039986014366,-0.5235840082168579,-0.2104489952325821,-0.0122600002214312,-0.369174987077713,-0.1775420010089874,-0.2623609900474548,-0.5406529903411865,-0.0507199987769126,-0.3029280006885528,-0.7475929856300354,-0.1396400034427642,-0.3242160081863403,-0.8578739762306213,-0.1748729944229126,-0.3632510006427765,-1.0,-0.1801680028438568,alfabeti_norm,datasets/processed/backups/csv_snapshot_20260429-023058/data_csv/alfabeti_keypoints.csv
I,0.0,0.0,0.0,0.2471140027046203,-0.1136080026626586,-0.0817049965262413,0.4072029888629913,-0.4031789898872375,-0.0913930013775825,0.3306240141391754,-0.6496589779853821,-0.1016990020871162,0.1454239934682846,-0.7097529768943787,-0.092459999024868,0.2611590027809143,-0.6346210241317749,-0.0049780001863837,0.2226410061120987,-0.8411049842834473,-0.0936800017952919,0.2264730036258697,-0.6614270210266113,-0.1239980012178421,0.239778995513916,-0.5425249934196472,-0.1211419999599456,0.0930489972233772,-0.6224910020828247,-0.0064670001156628,0.0557999983429908,-0.802174985408783,-0.1320980042219162,0.0927200019359588,-0.5632839798927307,-0.1677139997482299,0.1137470006942749,-0.4432989954948425,-0.1521410048007965,-0.0664739981293678,-0.5879330039024353,-0.0278859995305538,-0.1076079979538917,-0.7472169995307922,-0.1594399958848953,-0.0425859987735748,-0.5164600014686584,-0.1699910014867782,-0.0056850002147257,-0.3755689859390259,-0.1316899955272674,-0.2210070043802261,-0.5407609939575195,-0.0536639988422393,-0.2664830088615417,-0.7490100264549255,-0.1118130013346672,-0.2828730046749115,-0.8608540296554565,-0.1211199983954429,-0.3089370131492615,-1.0,-0.1123590022325515,alfabeti_norm,datasets/processed/backups/csv_snapshot_20260429-023058/data_csv/alfabeti_keypoints.csv
I,0.0,0.0,0.0,0.2643069922924042,-0.1721889972686767,-0.0757939964532852,0.3775779902935028,-0.4507330060005188,-0.0831179991364479,0.2959409952163696,-0.7011399865150452,-0.0936480015516281,0.0990049988031387,-0.6936230063438416,-0.0855780020356178,0.249682992696762,-0.6253979802131653,0.0507440008223056,0.2044489979743957,-0.8377400040626526,-0.0141580002382397,0.2006170004606247,-0.6712210178375244,-0.0462759993970394,0.2204210013151168,-0.5404099822044373,-0.0524419993162155,0.0944529995322227,-0.60801100730896,0.0480259992182254,0.0462489984929561,-0.8150720000267029,-0.0714140012860298,0.0732100009918212,-0.598796010017395,-0.1258099973201751,0.0991379991173744,-0.4563139975070953,-0.1247169971466064,-0.0562280006706714,-0.583083987236023,0.0244939997792243,-0.0990070030093193,-0.7660099864006042,-0.0951019972562789,-0.0391639992594718,-0.5564429759979248,-0.1305620074272155,0.001300000003539,-0.3973970115184784,-0.1111280024051666,-0.2100349962711334,-0.5463879704475403,-0.0046859998255968,-0.2635039985179901,-0.7587689757347107,-0.0496780015528202,-0.2751800119876861,-0.879135012626648,-0.072223000228405,-0.2882350087165832,-1.0,-0.0779889971017837,alfabeti_norm,datasets/processed/backups/csv_snapshot_20260429-023058/data_csv/alfabeti_keypoints.csv
I,0.0,0.0,0.0,0.266429990530014,-0.1615650057792663,-0.0664020031690597,0.3876979947090149,-0.4393770098686218,-0.0678649991750717,0.3070999979972839,-0.6912509799003601,-0.0752609968185424,0.113986000418663,-0.6995149850845337,-0.0675920024514198,0.2454500049352646,-0.6231920123100281,0.0611479990184307,0.2052759975194931,-0.8369089961051941,-0.0031439999584108,0.202891007065773,-0.6895530223846436,-0.0344230011105537,0.2160850018262863,-0.5462350249290466,-0.038026001304388,0.0928760021924972,-0.6093429923057556,0.0546399988234043,0.0494460016489028,-0.8130959868431091,-0.0661709979176521,0.074654996395111,-0.6028169989585876,-0.1245770007371902,0.0951939970254898,-0.445235013961792,-0.1241450011730194,-0.0566539987921714,-0.5866289734840393,0.0279469992965459,-0.0942180007696151,-0.777580976486206,-0.0961240008473396,-0.0342100001871585,-0.5707110166549683,-0.136690005660057,0.0060180001892149,-0.4044800102710724,-0.1188480034470558,-0.2113900035619735,-0.5489010214805603,-0.0028289998881518,-0.262593001127243,-0.7610260248184204,-0.0538390018045902,-0.2775940001010895,-0.8807219862937927,-0.080155998468399,-0.2914580106735229,-1.0,-0.0869479998946189,alfabeti_norm,datasets/processed/backups/csv_snapshot_20260429-023058/data_csv/alfabeti_keypoints.csv
I,0.0,0.0,0.0,0.2653270065784454,-0.1794289946556091,-0.0733370035886764,0.3724099993705749,-0.4530040025711059,-0.0823009982705116,0.2776139974594116,-0.7019799947738647,-0.0944619998335838,0.0785330012440681,-0.7004920244216919,-0.0887980014085769,0.2416670024394989,-0.6332899928092957,0.0481039993464946,0.2057210057973861,-0.8418480157852173,-0.0193739999085664,0.1992570012807846,-0.6789339780807495,-0.0561349987983703,0.2190680056810379,-0.5533909797668457,-0.0662169978022575,0.0845500007271766,-0.6130049824714661,0.0441140010952949,0.0430190004408359,-0.8223419785499573,-0.073071002960205,0.0669960007071495,-0.6100469827651978,-0.1278930008411407,0.0919760018587112,-0.4660089910030365,-0.1297580003738403,-0.0658359974622726,-0.5842220187187195,0.0198139995336532,-0.1072819977998733,-0.7698169946670532,-0.0932089984416961,-0.0452280007302761,-0.5693609714508057,-0.1264339983463287,-0.0013160000089555,-0.4126580059528351,-0.1093270033597946,-0.217409998178482,-0.5430960059165955,-0.0104250004515051,-0.2784619927406311,-0.7523970007896423,-0.0502760000526905,-0.2909669876098633,-0.8768460154533386,-0.0717960000038147,-0.3017489910125732,-1.0,-0.0791549980640411,alfabeti_norm,datasets/processed/backups/csv_snapshot_20260429-023058/data_csv/alfabeti_keypoints.csv
I,0.0,0.0,0.0,0.2581480145454407,-0.1844899952411651,-0.0862860009074211,0.3668110072612762,-0.4632610082626343,-0.1045930013060569,0.2821199893951416,-0.7079470157623291,-0.1235210001468658,0.0839029997587204,-0.7126680016517639,-0.1219400018453598,0.2464309930801391,-0.6417999863624573,0.0291719995439052,0.1832100003957748,-0.8558319807052612,-0.0446650013327598,0.1785369962453842,-0.6881750226020813,-0.0823860019445419,0.2041890025138855,-0.5593140125274658,-0.0919220000505447,0.0908140018582344,-0.6177070140838623,0.028881000354886,0.0277350004762411,-0.8210300207138062,-0.0938969999551773,0.056582998484373,-0.6039680242538452,-0.1459839940071106,0.0865480005741119,-0.4644500017166137,-0.1455599963665008,-0.0596529990434646,-0.5874660015106201,0.0069039999507367,-0.1141870021820068,-0.7716749906539917,-0.1130559965968132,-0.0512740015983581,-0.5658559799194336,-0.144337996840477,-0.0059799998998641,-0.410874992609024,-0.1246509999036789,-0.209987998008728,-0.544638991355896,-0.0222219992429018,-0.2730570137500763,-0.7553769946098328,-0.0674820020794868,-0.2868770062923431,-0.876492977142334,-0.0882780030369758,-0.304161012172699,-1.0,-0.0936269983649253,alfabeti_norm,datasets/processed/backups/csv_snapshot_20260429-023058/data_csv/alfabeti_keypoints.csv
I,0.0,0.0,0.0,0.2621780037879944,-0.192449003458023,-0.0712520033121109,0.3635819852352142,-0.4762920141220093,-0.0766299962997436,0.2800650000572204,-0.7186939716339111,-0.084925003349781,0.0739319995045661,-0.7083269953727722,-0.0732140019536018,0.2460889965295791,-0.6446499824523926,0.0590329989790916,0.1839829981327057,-0.8612769842147827,-0.0087400004267692,0.1829469949007034,-0.7027249932289124,-0.0480599999427795,0.2062840014696121,-0.5711169838905334,-0.0596349984407424,0.0908119976520538,-0.6210910081863403,0.0559399984776973,0.0261189993470907,-0.8242700099945068,-0.0636240020394325,0.0626519992947578,-0.6173440217971802,-0.1247169971466064,0.0934510007500648,-0.4758520126342773,-0.1307149976491928,-0.0585799999535083,-0.5929440259933472,0.0315879993140697,-0.110896997153759,-0.7732250094413757,-0.0863730013370513,-0.0428569987416267,-0.5707550048828125,-0.1321939975023269,0.0012710000155493,-0.410766988992691,-0.1226669996976852,-0.2083380073308944,-0.5533120036125183,0.0018479999853298,-0.2775779962539673,-0.7624059915542603,-0.0468100011348724,-0.2964189946651459,-0.8819890022277832,-0.0790750011801719,-0.3147540092468261,-1.0,-0.092919997870922,alfabeti_norm,datasets/processed/backups/csv_snapshot_20260429-023058/data_csv/alfabeti_keypoints.csv
I,0.0,0.0,0.0,0.2470099925994873,-0.2049670070409774,-0.0574520006775856,0.339260995388031,-0.5060009956359863,-0.0467820018529892,0.2589290142059326,-0.7562339901924133,-0.0451870001852512,0.0561319999396801,-0.7733799815177917,-0.0286149997264146,0.213578000664711,-0.6541979908943176,0.1238230019807815,0.1542560011148452,-0.8509259819984436,0.0609869994223117,0.1533370018005371,-0.7209950089454651,0.0093099996447563,0.1645420044660568,-0.5876970291137695,-0.0084330001845955,0.0605549998581409,-0.6242889761924744,0.1167199984192848,-0.0112359998747706,-0.8083980083465576,-0.0033450000919401,0.0309139993041753,-0.6247360110282898,-0.0888129994273185,0.0651440024375915,-0.476076990365982,-0.1078300029039383,-0.0878079980611801,-0.5901730060577393,0.0866099968552589,-0.1501999944448471,-0.744704008102417,-0.0368020012974739,-0.0707949995994567,-0.5676059722900391,-0.1072079986333847,-0.0158789996057748,-0.4185119867324829,-0.1097939983010292,-0.2341350018978119,-0.5450530052185059,0.0531690008938312,-0.2891499996185303,-0.7486739754676819,0.0043930001556873,-0.3027490079402923,-0.8784970045089722,-0.0322819985449314,-0.3109169900417328,-1.0,-0.0477639995515346,alfabeti_norm,datasets/processed/backups/csv_snapshot_20260429-023058/data_csv/alfabeti_keypoints.csv
I,0.0,0.0,0.0,0.2346010059118271,-0.1960500031709671,-0.0627920031547546,0.3333280086517334,-0.5093039870262146,-0.0528730005025863,0.2473399937152862,-0.7712720036506653,-0.0508919991552829,0.0521709993481636,-0.7855539917945862,-0.0322900004684925,0.2063090056180954,-0.6509270071983337,0.1094600036740303,0.1607799977064132,-0.8418970108032227,0.0454539991915226,0.1564719974994659,-0.6985039710998535,0.0003739999956451,0.1669510006904602,-0.5745999813079834,-0.014737999998033,0.0431960001587867,-0.624567985534668,0.1011629998683929,-0.0230000000447034,-0.8104419708251953,-0.0248869992792606,0.0207470003515481,-0.6105899810791016,-0.1027079969644546,0.0582010000944137,-0.4683389961719513,-0.1159999966621398,-0.1103440001606941,-0.5904200077056885,0.069761998951435,-0.1677660048007965,-0.7522580027580261,-0.0626529976725578,-0.0895510017871856,-0.5557039976119995,-0.1226790025830268,-0.0394960008561611,-0.4075739979743957,-0.1172989979386329,-0.2562060058116913,-0.5427669882774353,0.0343319997191429,-0.3108899891376495,-0.743490993976593,-0.0228179991245269,-0.3268480002880096,-0.8681290149688721,-0.0579449981451034,-0.3389779925346374,-1.0,-0.0719569995999336,alfabeti_norm,datasets/processed/backups/csv_snapshot_20260429-023058/data_csv/alfabeti_keypoints.csv
I,0.0,0.0,0.0,0.2544330060482025,-0.2372480034828186,-0.0634350031614303,0.3296679854393005,-0.5373910069465637,-0.0363189987838268,0.229212000966072,-0.793703019618988,-0.018843000754714,0.0213799998164176,-0.8017119765281677,0.0182559993118047,0.2470380067825317,-0.645251989364624,0.2154320031404495,0.1823939979076385,-0.8436669707298279,0.1683419942855835,0.1682939976453781,-0.7178869843482971,0.118828997015953,0.1721879988908767,-0.5862569808959961,0.1055620014667511,0.0701489970088005,-0.6160439848899841,0.2205130010843277,-0.0021530000958591,-0.809457004070282,0.102182000875473,0.0279469992965459,-0.6278129816055298,-0.0024910001084208,0.0570130012929439,-0.479418009519577,-0.0267040003091096,-0.0902300029993057,-0.584775984287262,0.1964879930019378,-0.1646209955215454,-0.7451140284538269,0.075213998556137,-0.0855730026960372,-0.5667740106582642,-0.0183579996228218,-0.0231369994580745,-0.4246490001678467,-0.0300769992172718,-0.247416004538536,-0.5440220236778259,0.1693020015954971,-0.3050270080566406,-0.7595459818840027,0.1333059966564178,-0.3214809894561767,-0.885420024394989,0.0939429998397827,-0.3169539868831634,-1.0,0.0782480016350746,alfabeti_norm,datasets/processed/backups/csv_snapshot_20260429-023058/data_csv/alfabeti_keypoints.csv
